district,year,crop,germ_temp,veg_temp,flow_temp,fruit_temp,germ_rh,veg_rh,flow_rh,fruit_rh,germ_prec,veg_prec,flow_prec,fruit_prec,n__g/kg,soc__g/kg,soil_ph,kg/acre
rawalpindi,1994,wheat,18.55,14.48,11.9,11.96,24.26,16.51,44.24,49.88,10.21,0.0,29.42,34.52,2.729201,26.06238,6.77083,575.7085020242914
rawalpindi,1994,rice,35.71,31.66,28.48,25.26,22.74,60.11,76.21,60.19,26.83,289.85,299.08,42.05,2.729201,26.06238,6.77083,0.0
rawalpindi,1995,maize,16.61,20.72,28.9,34.92,51.38,56.33,38.17,23.28,101.37,126.48,27.9,24.51,2.729201,26.06238,6.77083,359.5141700404858
rawalpindi,1995,wheat,17.74,11.69,9.68,12.46,42.26,49.75,51.59,55.07,0.7,67.97,39.71,86.25,2.729201,26.06238,6.77083,632.7935222672064
rawalpindi,1995,rice,34.92,31.03,27.61,25.45,23.28,59.06,79.3,65.71,24.51,496.93,290.33,80.71,2.729201,26.06238,6.77083,0.0
rawalpindi,1996,maize,17.66,24.58,29.49,32.81,60.53,39.92,24.01,36.98,70.12,21.38,21.08,111.19,2.729201,26.06238,6.77083,386.6396761133603
rawalpindi,1996,wheat,16.02,11.8,9.96,13.57,40.81,51.32,50.66,57.3,18.34,8.79,51.97,116.3,2.729201,26.06238,6.77083,459.5141700404858
rawalpindi,1996,rice,32.81,32.23,28.51,26.98,36.98,47.57,67.53,56.59,111.19,106.1,304.06,47.78,2.729201,26.06238,6.77083,0.0
rawalpindi,1997,maize,17.91,22.66,27.94,34.3,41.09,47.08,28.87,25.44,45.43,88.22,17.89,12.68,2.729201,26.06238,6.77083,389.4736842105263
rawalpindi,1997,wheat,15.68,12.78,11.33,12.89,38.56,32.58,37.79,43.41,8.48,4.25,32.94,16.62,2.729201,26.06238,6.77083,791.4979757085019
rawalpindi,1997,rice,34.3,35.86,32.53,30.04,25.44,36.21,43.61,33.86,12.68,44.07,39.37,17.31,2.729201,26.06238,6.77083,0.0
rawalpindi,1998,maize,16.37,26.04,31.71,33.6,48.83,30.17,21.16,27.03,41.47,20.88,18.23,45.4,2.729201,26.06238,6.77083,414.1700404858299
rawalpindi,1998,wheat,16.58,11.59,10.77,13.46,39.72,46.57,41.85,44.6,16.17,1.1,10.67,32.36,2.729201,26.06238,6.77083,696.7611336032388
rawalpindi,1998,rice,33.6,33.26,31.72,30.54,27.03,49.65,51.47,34.52,45.4,142.3,107.3,12.85,2.729201,26.06238,6.77083,0.0
rawalpindi,1999,maize,18.75,27.57,32.43,35.36,41.24,13.55,17.63,19.25,25.27,4.06,18.07,8.77,2.729201,26.06238,6.77083,406.47773279352225
rawalpindi,1999,wheat,19.11,15.37,11.23,14.91,13.86,16.46,53.79,51.62,0.05,3.55,58.48,16.26,2.729201,26.06238,6.77083,651.417004048583
rawalpindi,1999,rice,35.36,34.42,32.8,30.87,19.25,38.75,42.8,33.98,8.77,91.42,60.12,39.55,2.729201,26.06238,6.77083,0.0
rawalpindi,2000,maize,17.84,28.26,34.35,35.04,33.5,14.35,17.15,23.71,5.31,3.32,15.97,22.0,2.729201,26.06238,6.77083,410.1214574898785
rawalpindi,2000,wheat,18.8,14.81,11.78,11.39,25.28,15.94,44.36,50.26,7.48,0.0,55.13,34.27,2.729201,26.06238,6.77083,252.6315789473684
rawalpindi,2000,rice,35.04,33.89,32.95,29.99,23.71,40.69,40.0,33.79,22.0,40.03,54.37,23.87,2.729201,26.06238,6.77083,0.0
rawalpindi,2001,maize,20.76,25.68,33.29,32.45,21.44,30.78,22.63,43.78,9.73,32.15,35.7,95.67,2.729201,26.06238,6.77083,416.5991902834008
rawalpindi,2001,wheat,18.47,13.9,11.35,15.05,19.73,33.93,31.16,23.26,1.57,20.14,0.83,4.08,2.729201,26.06238,6.77083,397.57085020242914
rawalpindi,2001,rice,32.45,31.57,31.17,28.94,43.78,58.09,54.94,36.67,95.67,125.86,62.5,32.14,2.729201,26.06238,6.77083,0.0
rawalpindi,2002,maize,19.81,26.56,33.45,34.51,41.88,25.2,14.44,27.4,34.36,18.24,10.59,72.83,2.729201,26.06238,6.77083,434.00809716599184
rawalpindi,2002,wheat,18.85,14.54,12.86,13.95,24.9,29.02,31.54,34.13,8.55,1.31,9.41,30.83,2.729201,26.06238,6.77083,644.9392712550607
rawalpindi,2002,rice,34.51,35.06,32.46,27.46,27.4,28.01,46.14,49.01,72.83,59.13,96.3,51.32,2.729201,26.06238,6.77083,0.0
rawalpindi,2003,maize,17.29,24.88,29.83,34.89,51.21,40.88,20.22,26.64,45.43,30.72,13.39,71.4,2.729201,26.06238,6.77083,401.61943319838053
rawalpindi,2003,wheat,18.97,13.68,12.33,13.46,27.03,39.54,35.67,54.79,9.06,13.84,13.13,98.08,2.729201,26.06238,6.77083,638.4615384615385
rawalpindi,2003,rice,34.89,31.16,29.23,27.43,26.64,61.24,67.15,60.94,71.4,192.38,153.08,130.44,2.729201,26.06238,6.77083,0.0
rawalpindi,2004,maize,22.86,27.99,32.12,34.67,28.86,24.71,20.3,27.19,0.52,40.06,5.6,30.68,2.729201,26.06238,6.77083,421.4574898785425
rawalpindi,2004,wheat,16.37,13.37,10.93,14.5,36.4,46.07,59.52,45.68,3.41,35.06,64.17,17.93,2.729201,26.06238,6.77083,775.7085020242914
rawalpindi,2004,rice,34.67,33.84,30.89,29.74,27.19,41.51,56.93,40.13,30.68,96.52,115.24,17.06,2.729201,26.06238,6.77083,0.0
rawalpindi,2005,maize,17.59,22.13,27.1,35.61,66.8,47.88,38.93,19.71,159.93,22.8,26.56,8.85,2.729201,26.06238,6.77083,447.77327935222667
rawalpindi,2005,wheat,18.31,14.26,9.7,10.94,37.37,43.29,52.3,69.89,10.41,18.94,42.58,142.5,2.729201,26.06238,6.77083,701.2145748987854
rawalpindi,2005,rice,35.61,31.71,30.43,28.79,19.71,56.2,58.89,53.55,8.85,166.26,175.68,52.28,2.729201,26.06238,6.77083,0.0
rawalpindi,2006,maize,17.88,24.71,33.55,33.03,53.79,31.65,24.41,31.51,44.49,24.49,44.14,51.85,2.729201,26.06238,6.77083,438.86639676113356
rawalpindi,2006,wheat,16.88,13.14,10.22,16.92,28.44,21.26,51.54,48.73,6.44,0.93,48.26,34.31,2.729201,26.06238,6.77083,806.8825910931173
rawalpindi,2006,rice,33.03,30.69,27.61,26.1,31.51,65.87,78.24,66.71,51.85,408.61,292.35,36.32,2.729201,26.06238,6.77083,0.0
rawalpindi,2007,maize,16.12,25.91,30.29,33.97,64.05,45.72,35.79,36.2,150.93,16.84,51.29,110.04,2.729201,26.06238,6.77083,404.85829959514166
rawalpindi,2007,wheat,17.04,11.37,10.86,12.83,54.0,57.12,45.88,66.6,22.92,87.32,0.8,115.99,2.729201,26.06238,6.77083,649.3927125506073
rawalpindi,2007,rice,33.97,30.82,28.73,26.39,36.2,62.4,74.26,66.89,110.04,294.76,255.13,115.17,2.729201,26.06238,6.77083,0.0
rawalpindi,2008,maize,21.64,22.92,30.78,32.67,35.2,51.24,30.69,49.68,10.61,125.6,20.21,192.95,2.729201,26.06238,6.77083,361.5384615384615
rawalpindi,2008,wheat,18.17,11.9,8.72,11.87,38.35,43.42,51.57,48.55,13.05,3.87,78.06,19.77,2.729201,26.06238,6.77083,731.578947368421
rawalpindi,2008,rice,32.67,29.94,28.31,26.78,49.68,69.69,73.72,57.01,192.95,274.38,157.17,67.72,2.729201,26.06238,6.77083,0.0
rawalpindi,2009,maize,18.62,22.51,29.56,33.47,49.84,51.25,32.59,23.03,47.65,94.88,41.66,25.17,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2009,wheat,18.28,14.09,12.34,13.5,37.16,46.38,54.08,55.34,20.41,43.68,43.72,59.37,2.729201,26.06238,6.77083,360.32388663967606
rawalpindi,2009,rice,33.47,33.49,30.68,28.56,23.03,43.12,61.13,50.94,25.17,132.39,141.69,37.03,2.729201,26.06238,6.77083,0.0
rawalpindi,2010,maize,21.03,27.01,30.92,33.08,49.68,37.62,29.73,31.15,32.69,39.27,39.18,53.43,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2010,wheat,17.51,13.62,13.23,12.97,29.96,30.21,24.44,60.36,11.11,3.0,53.12,130.54,2.729201,26.06238,6.77083,554.6558704453441
rawalpindi,2010,rice,33.08,31.53,28.16,25.96,31.15,56.54,77.32,68.13,53.43,303.21,175.32,63.86,2.729201,26.06238,6.77083,0.0
rawalpindi,2011,maize,18.74,23.08,32.57,33.6,48.99,44.62,26.85,38.5,32.88,63.5,17.04,93.01,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2011,wheat,18.29,13.1,10.72,11.94,38.12,29.01,43.45,60.85,10.08,19.54,8.85,97.93,2.729201,26.06238,6.77083,497.97570850202425
rawalpindi,2011,rice,33.6,30.56,29.21,26.77,38.5,61.57,70.07,68.54,93.01,203.4,126.68,148.24,2.729201,26.06238,6.77083,0.0
rawalpindi,2012,maize,17.04,23.4,29.49,35.05,41.91,48.58,29.22,18.33,25.48,62.64,18.28,14.88,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2012,wheat,18.21,12.9,9.29,10.18,48.66,29.46,49.18,53.81,5.51,2.08,50.4,36.89,2.729201,26.06238,6.77083,736.8421052631578
rawalpindi,2012,rice,35.05,33.36,29.81,25.97,18.33,46.78,66.46,67.96,14.88,128.99,318.09,110.24,2.729201,26.06238,6.77083,0.0
rawalpindi,2013,maize,17.95,22.79,29.93,34.12,58.15,51.95,29.56,33.69,56.87,59.59,15.43,88.9,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2013,wheat,16.69,12.43,9.71,12.15,42.03,46.0,45.48,65.09,5.89,50.17,11.5,163.08,2.729201,26.06238,6.77083,566.8016194331983
rawalpindi,2013,rice,34.12,31.6,28.5,26.06,33.69,59.33,72.43,69.21,88.9,222.71,218.53,126.8,2.729201,26.06238,6.77083,0.0
rawalpindi,2014,maize,16.57,22.46,28.36,34.58,54.84,49.03,40.85,25.35,140.03,21.47,62.69,43.65,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2014,wheat,16.42,13.05,11.93,12.26,42.77,33.45,33.7,45.53,8.18,1.64,8.49,19.16,2.729201,26.06238,6.77083,653.4412955465586
rawalpindi,2014,rice,34.58,32.38,29.75,26.35,25.35,52.9,62.29,70.83,43.65,223.27,167.03,153.03,2.729201,26.06238,6.77083,0.0
rawalpindi,2015,maize,16.7,22.86,29.03,32.83,63.83,59.89,39.13,31.72,186.02,134.52,26.82,44.46,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2015,wheat,17.03,12.76,11.59,14.43,43.26,34.16,40.84,54.61,6.88,0.0,25.0,54.55,2.729201,26.06238,6.77083,676.5182186234817
rawalpindi,2015,rice,32.83,31.38,29.29,27.49,31.72,59.25,67.55,53.05,44.46,268.57,158.48,88.83,2.729201,26.06238,6.77083,0.0
rawalpindi,2016,maize,18.44,23.88,31.61,34.03,60.44,48.32,31.95,39.52,127.92,20.29,86.58,83.88,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2016,wheat,16.42,12.84,12.03,14.76,54.01,49.06,51.28,46.5,24.62,23.39,22.27,58.15,2.729201,26.06238,6.77083,498.3805668016194
rawalpindi,2016,rice,34.03,31.06,29.21,28.77,39.52,63.45,67.84,55.64,83.88,327.44,130.59,57.71,2.729201,26.06238,6.77083,0.0
rawalpindi,2017,maize,17.86,25.11,31.66,32.96,54.01,43.04,30.53,39.02,64.66,96.66,18.03,101.57,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2017,wheat,19.42,16.47,10.1,14.25,23.33,21.86,61.01,54.02,0.65,1.85,118.59,25.86,2.729201,26.06238,6.77083,606.8825910931174
rawalpindi,2017,rice,32.96,31.45,29.75,27.69,39.02,61.01,66.03,54.42,101.57,206.56,200.32,31.48,2.729201,26.06238,6.77083,0.0
rawalpindi,2018,maize,20.45,24.9,28.72,34.19,45.35,42.66,36.84,32.55,41.33,87.33,58.99,43.75,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2018,wheat,17.5,13.45,11.86,14.65,34.37,38.56,36.86,43.33,14.03,33.69,3.23,41.12,2.729201,26.06238,6.77083,631.1740890688259
rawalpindi,2018,rice,34.19,31.0,29.47,27.09,32.55,62.58,70.86,63.03,43.75,267.81,226.63,40.63,2.729201,26.06238,6.77083,0.0
rawalpindi,2019,maize,15.81,24.58,28.2,33.82,64.0,52.95,40.43,29.24,63.15,63.96,44.1,50.26,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2019,wheat,16.78,11.87,8.97,10.96,47.25,44.45,62.95,66.13,26.44,25.86,110.06,98.02,2.729201,26.06238,6.77083,615.3846153846154
rawalpindi,2019,rice,33.82,31.73,29.17,28.63,29.24,59.67,72.02,63.46,50.26,231.39,129.3,140.06,2.729201,26.06238,6.77083,0.0
rawalpindi,2020,maize,15.57,21.08,25.48,28.08,76.89,71.61,64.56,67.65,484.1,131.19,597.2,990.99,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2020,wheat,16.53,10.89,8.62,13.28,61.35,50.39,65.51,59.5,58.49,17.86,88.98,576.6,2.729201,26.06238,6.77083,670.0404858299595
rawalpindi,2020,rice,28.08,29.4,28.71,26.64,67.65,70.69,79.64,70.75,990.99,246.7,385.35,93.86,2.729201,26.06238,6.77083,0.0
rawalpindi,2021,maize,17.85,21.22,28.05,31.97,64.14,56.17,44.65,43.89,115.84,54.98,48.91,126.55,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2021,wheat,14.81,11.07,10.63,15.18,58.35,63.37,59.7,59.51,98.98,127.25,64.78,442.12,2.729201,26.06238,6.77083,787.8542510121457
rawalpindi,2021,rice,31.97,31.13,28.98,26.62,43.89,62.9,71.21,76.74,126.55,314.26,162.31,250.44,2.729201,26.06238,6.77083,0.0
rawalpindi,2022,maize,19.89,26.49,30.68,31.97,60.23,41.98,33.33,37.32,76.4,14.82,49.49,154.86,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2022,wheat,15.87,11.37,9.68,11.83,53.56,54.13,69.71,64.74,0.72,164.4,174.69,53.93,2.729201,26.06238,6.77083,847.7732793522266
rawalpindi,2022,rice,31.97,28.66,27.89,26.28,37.32,78.42,79.1,78.31,154.86,579.04,232.91,201.36,2.729201,26.06238,6.77083,0.0
rawalpindi,2023,maize,17.85,22.37,25.73,30.78,65.86,55.53,53.97,56.36,92.88,73.85,88.1,178.66,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2023,wheat,15.97,12.87,9.33,14.27,63.82,59.13,64.88,60.13,91.87,11.48,75.6,18.53,2.729201,26.06238,6.77083,1002.4291497975707
rawalpindi,2023,rice,30.78,28.97,29.19,26.87,56.36,76.34,75.97,74.68,178.66,427.72,159.85,144.95,2.729201,26.06238,6.77083,0.0
rawalpindi,2024,maize,16.75,21.67,28.91,34.56,60.53,58.7,43.98,29.0,140.9,128.84,24.99,36.8,2.729201,26.06238,6.77083,948.4240406812913
rawalpindi,2024,wheat,17.52,13.47,11.86,11.95,60.31,51.45,53.28,52.25,66.0,2.14,35.04,51.35,2.729201,26.06238,6.77083,971.65991902834
rawalpindi,2024,rice,34.56,32.33,28.37,27.26,29.0,62.41,81.62,75.68,36.8,677.64,593.57,84.49,2.729201,26.06238,6.77083,0.0
jhelum,1981,maize,17.67,25.98,32.96,36.2,62.73,40.73,28.22,19.55,122.26,22.1,56.69,33.03,1.627573,16.05098,7.28356,404.85829959514166
jhelum,1981,wheat,19.43,13.58,11.93,14.31,54.34,63.23,59.97,61.28,14.34,34.45,132.26,67.1,1.627573,16.05098,7.28356,367.61133603238864
jhelum,1981,rice,36.2,32.04,29.62,27.95,19.55,61.82,73.22,61.28,33.03,376.57,291.68,23.99,1.627573,16.05098,7.28356,0.0
jhelum,1982,maize,15.54,22.78,26.19,32.75,73.33,63.26,62.62,39.56,221.38,210.57,90.37,30.62,1.627573,16.05098,7.28356,404.85829959514166
jhelum,1982,wheat,18.36,14.52,12.76,11.49,33.68,33.04,44.71,62.15,9.16,7.44,45.62,283.6,1.627573,16.05098,7.28356,462.7530364372469
jhelum,1982,rice,32.75,35.09,31.47,30.06,39.56,38.45,59.18,32.44,30.62,124.82,189.05,18.9,1.627573,16.05098,7.28356,303.64372469635623
jhelum,1983,maize,16.96,21.5,28.29,33.24,53.74,59.6,50.63,32.79,109.42,177.06,56.62,51.4,1.627573,16.05098,7.28356,447.36842105263156
jhelum,1983,wheat,19.18,13.06,11.56,13.67,36.61,52.13,49.72,52.43,19.56,76.78,44.87,45.04,1.627573,16.05098,7.28356,304.45344129554655
jhelum,1983,rice,33.24,33.02,30.48,28.3,32.79,47.69,67.9,61.75,51.4,181.12,332.85,117.63,1.627573,16.05098,7.28356,253.03643724696354
jhelum,1984,maize,21.94,26.41,35.01,36.93,41.07,36.84,14.82,28.12,55.19,45.19,7.71,67.81,1.627573,16.05098,7.28356,476.1133603238866
jhelum,1984,wheat,18.28,13.92,11.96,12.44,32.54,33.28,30.1,39.12,1.5,0.45,2.64,45.3,1.627573,16.05098,7.28356,380.9716599190283
jhelum,1984,rice,36.93,32.34,29.76,26.64,28.12,54.92,73.76,64.67,67.81,199.48,246.03,128.41,1.627573,16.05098,7.28356,303.64372469635623
jhelum,1985,maize,22.71,26.4,32.56,36.74,24.7,39.65,22.29,19.23,22.87,76.91,31.58,12.15,1.627573,16.05098,7.28356,431.98380566801615
jhelum,1985,wheat,18.02,12.73,11.37,15.88,35.29,42.18,55.18,30.02,19.88,28.07,11.64,6.18,1.627573,16.05098,7.28356,517.0040485829959
jhelum,1985,rice,36.74,31.8,30.29,30.08,19.23,59.16,68.24,43.79,12.15,246.26,189.66,11.86,1.627573,16.05098,7.28356,303.64372469635623
jhelum,1986,maize,17.57,24.98,30.38,35.48,56.56,45.37,29.56,25.49,89.16,73.95,23.59,56.32,1.627573,16.05098,7.28356,491.497975708502
jhelum,1986,wheat,19.05,14.39,11.6,13.53,27.58,48.12,44.03,55.86,3.22,60.05,8.72,88.08,1.627573,16.05098,7.28356,451.0121457489878
jhelum,1986,rice,35.48,32.35,29.74,28.39,25.49,54.45,67.65,49.39,56.32,144.91,337.8,66.63,1.627573,16.05098,7.28356,303.64372469635623
jhelum,1987,maize,19.6,26.2,27.85,34.73,55.3,37.66,43.25,28.03,60.38,19.58,132.65,21.72,1.627573,16.05098,7.28356,371.2550607287449
jhelum,1987,wheat,18.98,12.71,13.17,15.48,38.77,49.51,47.92,52.09,33.75,72.08,8.01,84.77,1.627573,16.05098,7.28356,438.46153846153845
jhelum,1987,rice,34.73,36.59,34.11,31.69,28.03,29.95,42.49,35.05,21.72,53.57,113.61,16.05,1.627573,16.05098,7.28356,404.85829959514166
jhelum,1988,maize,19.22,27.92,34.73,36.35,49.45,33.28,16.64,24.24,81.86,78.64,4.6,57.94,1.627573,16.05098,7.28356,445.3441295546558
jhelum,1988,wheat,20.35,15.9,14.2,16.13,16.04,17.02,42.22,38.03,0.0,1.8,20.34,34.01,1.627573,16.05098,7.28356,546.9635627530364
jhelum,1988,rice,36.35,32.07,29.8,29.29,24.24,62.98,69.37,51.0,57.94,315.51,127.19,76.74,1.627573,16.05098,7.28356,303.64372469635623
jhelum,1989,maize,19.17,24.78,32.49,35.56,47.38,30.99,16.63,24.02,48.53,26.93,17.18,30.05,1.627573,16.05098,7.28356,472.46963562753035
jhelum,1989,wheat,19.55,15.46,11.27,13.51,23.59,40.02,50.42,46.5,4.6,62.67,39.43,12.97,1.627573,16.05098,7.28356,612.1457489878542
jhelum,1989,rice,35.56,33.63,29.96,29.87,24.02,46.59,62.95,44.01,30.05,239.6,141.79,8.62,1.627573,16.05098,7.28356,354.251012145749
jhelum,1990,maize,17.88,24.48,33.09,36.93,52.08,43.61,29.67,23.07,143.89,37.43,31.09,25.82,1.627573,16.05098,7.28356,506.0728744939271
jhelum,1990,wheat,19.24,14.43,14.39,14.14,24.85,42.74,49.63,57.3,4.37,41.06,26.4,77.07,1.627573,16.05098,7.28356,629.9595141700404
jhelum,1990,rice,36.93,33.26,31.5,28.99,23.07,52.27,61.49,61.33,25.82,173.03,150.03,179.63,1.627573,16.05098,7.28356,354.251012145749
jhelum,1991,maize,20.65,24.67,32.47,36.58,36.01,35.93,18.4,17.46,13.95,49.77,2.54,7.64,1.627573,16.05098,7.28356,566.8016194331983
jhelum,1991,wheat,19.62,14.05,12.21,14.9,30.42,40.39,47.6,42.24,2.67,48.66,1.99,20.5,1.627573,16.05098,7.28356,607.6923076923076
jhelum,1991,rice,36.58,35.48,32.1,29.16,17.46,36.48,54.29,51.69,7.64,120.95,134.6,97.91,1.627573,16.05098,7.28356,607.2874493927125
jhelum,1992,maize,17.6,23.91,29.8,35.84,53.62,48.45,34.49,19.12,125.46,21.14,41.45,15.8,1.627573,16.05098,7.28356,323.88663967611336
jhelum,1992,wheat,18.89,15.43,12.88,13.3,23.89,41.7,58.76,57.62,4.66,22.27,85.9,52.49,1.627573,16.05098,7.28356,647.3684210526316
jhelum,1992,rice,35.84,32.76,30.65,27.18,19.12,48.54,63.09,60.17,15.8,155.14,201.15,185.38,1.627573,16.05098,7.28356,151.82186234817812
jhelum,1993,maize,17.63,26.36,33.9,35.59,48.79,38.23,18.21,27.3,86.64,16.04,12.19,50.22,1.627573,16.05098,7.28356,449.7975708502024
jhelum,1993,wheat,18.44,15.14,11.36,16.96,37.2,46.74,51.0,41.97,41.8,5.38,27.21,44.98,1.627573,16.05098,7.28356,378.9473684210526
jhelum,1993,rice,35.59,31.75,32.37,29.48,27.3,56.46,49.4,48.86,50.22,225.53,63.62,84.81,1.627573,16.05098,7.28356,506.0728744939271
jhelum,1994,maize,21.81,24.54,33.04,36.89,38.8,34.43,22.51,23.11,23.8,54.5,24.63,17.76,1.627573,16.05098,7.28356,539.6761133603238
jhelum,1994,wheat,20.24,16.0,13.68,14.1,22.61,16.99,42.13,44.81,6.58,0.0,25.06,32.87,1.627573,16.05098,7.28356,612.1457489878542
jhelum,1994,rice,36.89,32.53,29.57,27.0,23.11,60.0,74.65,57.11,17.76,292.64,252.55,42.48,1.627573,16.05098,7.28356,455.4655870445344
jhelum,1995,maize,18.5,23.28,31.5,36.51,48.61,48.61,30.74,22.92,86.71,72.17,18.54,24.68,1.627573,16.05098,7.28356,552.2267206477733
jhelum,1995,wheat,19.88,13.64,11.27,14.07,35.11,46.14,50.66,54.12,0.4,60.22,47.91,80.92,1.627573,16.05098,7.28356,539.6761133603238
jhelum,1995,rice,36.51,32.57,28.79,27.21,22.92,55.81,77.52,62.56,24.68,384.82,274.87,37.89,1.627573,16.05098,7.28356,607.2874493927125
jhelum,1996,maize,19.74,26.53,31.42,33.92,55.6,35.43,22.38,37.58,63.08,14.79,19.56,132.22,1.627573,16.05098,7.28356,591.9028340080971
jhelum,1996,wheat,18.16,13.94,11.92,15.23,35.5,45.77,44.89,53.93,16.85,6.94,47.92,105.35,1.627573,16.05098,7.28356,478.54251012145744
jhelum,1996,rice,33.92,33.02,30.57,29.04,37.58,49.21,62.31,52.56,132.22,96.43,226.61,27.4,1.627573,16.05098,7.28356,506.0728744939271
jhelum,1997,maize,19.78,24.83,30.22,35.5,37.07,41.06,24.99,26.13,31.3,52.91,17.47,14.86,1.627573,16.05098,7.28356,562.3481781376518
jhelum,1997,wheat,17.75,14.88,12.76,14.74,33.38,25.28,36.09,40.86,5.42,2.93,33.31,13.04,1.627573,16.05098,7.28356,742.1052631578947
jhelum,1997,rice,35.5,36.29,32.28,31.02,26.13,39.06,50.48,36.82,14.86,71.69,57.47,12.4,1.627573,16.05098,7.28356,455.4655870445344
jhelum,1998,maize,18.7,28.3,33.3,35.29,41.84,25.19,20.94,25.73,17.93,17.52,17.96,34.77,1.627573,16.05098,7.28356,794.331983805668
jhelum,1998,wheat,18.52,13.33,12.69,15.2,35.77,42.49,36.92,40.73,10.53,1.65,6.52,26.16,1.627573,16.05098,7.28356,640.4858299595141
jhelum,1998,rice,35.29,34.9,33.02,32.13,25.73,46.51,51.01,34.72,34.77,105.03,113.46,13.19,1.627573,16.05098,7.28356,270.0404858299595
jhelum,1999,maize,21.26,29.67,33.93,36.39,33.66,12.26,17.83,21.44,15.99,0.87,14.59,12.16,1.627573,16.05098,7.28356,1312.5506072874493
jhelum,1999,wheat,20.74,16.87,12.56,16.72,15.32,16.77,51.23,47.36,0.02,0.49,56.53,6.94,1.627573,16.05098,7.28356,623.4817813765181
jhelum,1999,rice,36.39,35.71,34.91,32.3,21.44,37.81,36.79,33.47,12.16,69.94,35.51,38.02,1.627573,16.05098,7.28356,404.85829959514166
jhelum,2000,maize,19.65,29.97,35.55,35.83,32.96,14.69,19.27,26.68,6.06,2.78,27.44,26.13,1.627573,16.05098,7.28356,1152.2267206477732
jhelum,2000,wheat,20.61,16.5,13.28,13.13,23.92,16.6,43.63,49.46,9.02,0.0,61.08,34.45,1.627573,16.05098,7.28356,310.12145748987854
jhelum,2000,rice,35.83,34.85,33.25,30.67,26.68,41.89,45.34,38.16,26.13,47.59,91.69,29.25,1.627573,16.05098,7.28356,573.6842105263157
jhelum,2001,maize,22.2,27.07,34.09,33.31,22.63,30.72,26.06,45.63,14.26,27.72,61.42,138.81,1.627573,16.05098,7.28356,1403.6437246963562
jhelum,2001,wheat,20.05,15.69,12.77,16.84,20.75,30.67,30.83,23.91,3.5,14.63,1.97,6.01,1.627573,16.05098,7.28356,409.7165991902834
jhelum,2001,rice,33.31,31.86,31.48,29.56,45.63,61.98,58.39,42.31,138.81,197.29,63.93,57.98,1.627573,16.05098,7.28356,573.6842105263157
jhelum,2002,maize,22.35,28.6,35.22,35.72,33.76,23.5,14.46,27.78,21.47,25.01,7.97,75.76,1.627573,16.05098,7.28356,1447.7732793522266
jhelum,2002,wheat,20.5,16.18,14.11,15.61,22.55,27.88,34.87,33.81,4.79,3.0,13.87,18.55,1.627573,16.05098,7.28356,486.6396761133603
jhelum,2002,rice,35.72,36.66,33.06,28.34,27.78,27.66,49.09,51.35,75.76,54.89,153.21,58.63,1.627573,16.05098,7.28356,404.85829959514166
jhelum,2003,maize,19.25,27.32,31.78,36.63,50.42,36.16,18.5,25.48,46.49,20.02,12.94,55.63,1.627573,16.05098,7.28356,2097.975708502024
jhelum,2003,wheat,20.54,15.35,13.8,15.27,27.67,40.62,33.59,52.27,16.66,9.18,11.91,114.1,1.627573,16.05098,7.28356,648.5829959514169
jhelum,2003,rice,36.63,32.06,30.02,28.64,25.48,61.27,68.87,61.35,55.63,219.29,222.29,147.53,1.627573,16.05098,7.28356,506.0728744939271
jhelum,2004,maize,24.59,29.56,33.6,35.55,27.08,24.66,21.73,29.7,0.76,49.99,4.39,45.02,1.627573,16.05098,7.28356,2556.2753036437243
jhelum,2004,wheat,17.86,14.92,12.64,16.29,38.55,47.95,57.61,44.21,5.69,40.72,57.09,15.99,1.627573,16.05098,7.28356,827.9352226720647
jhelum,2004,rice,35.55,34.53,31.03,30.56,29.7,43.91,61.17,42.77,45.02,142.76,151.87,14.49,1.627573,16.05098,7.28356,877.327935222672
jhelum,2005,maize,19.7,24.55,29.96,36.96,61.87,41.49,31.29,20.51,109.89,21.88,19.58,12.72,1.627573,16.05098,7.28356,2654.251012145749
jhelum,2005,wheat,20.17,16.11,11.47,12.74,33.21,39.01,51.02,66.2,4.27,19.94,42.27,89.39,1.627573,16.05098,7.28356,674.8987854251012
jhelum,2005,rice,36.96,32.31,32.08,30.3,20.51,58.53,55.32,51.25,12.72,196.85,147.77,38.86,1.627573,16.05098,7.28356,1012.1457489878542
jhelum,2006,maize,20.23,27.5,35.06,34.08,46.85,24.13,23.71,32.63,32.07,14.32,37.88,76.89,1.627573,16.05098,7.28356,2235.2226720647773
